,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,WHITE_ELO,BLACK_ELO,WINNER
43,0,0,-5,0,-1000000,0,0,-5,0,-1,0,-9,0,0,-1,-1,0,0,-3,-3,0,-1,0,-3,0,9,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,3,0,0,3,-3,1,0,0,0,1,0,0,0,0,1000000,5,0,0,0,5,1564,344,-1
44,0,0,0,0,0,-5,-1000000,0,-1,0,0,0,-5,0,0,0,-9,-3,0,-3,0,0,-1,0,0,0,0,1,-1,0,1,-1,0,5,-1,0,1,0,0,1,1,0,1,0,0,3,0,0,0,0,9,0,3,0,5,0,0,0,3,0,1000000,0,0,0,1436,2143,1
45,0,0,-5,0,-5,0,-1000000,0,0,0,0,0,0,-1,-3,0,0,0,0,0,-3,0,-1,-1,-1,-1,-9,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,0,0,1,0,0,0,5,1,0,0,0,1000000,0,5,0,0,0,0,950,326,-1
46,0,0,-1000000,3,0,0,0,0,0,-1,0,0,0,0,-1,0,-3,0,0,0,-9,0,0,-1,0,0,0,0,0,0,0,0,0,0,-3,9,0,0,0,0,1,0,0,0,0,0,1000000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,354,1898,1
47,-5,0,0,-9,0,-5,0,-1000000,0,-1,-1,0,0,0,0,0,0,-3,0,0,-1,0,0,-1,0,0,0,-1,3,-1,0,-3,-1,0,0,1,0,0,-1,0,1,0,1,3,1,0,1,0,0,1,9,3,0,0,0,1,0,1000000,0,0,0,5,5,0,1316,2397,1
48,0,0,-9,0,-5,-5,-1000000,0,0,0,0,0,-3,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-3,0,0,-1,0,0,0,-3,1,3,0,1,0,1,0,1,9,0,0,1,1,0,1,0,0,0,0,3,0,0,5,3,0,0,5,1000000,0,2031,2429,1
49,0,-5,0,-5,-1000000,0,0,0,-1,0,0,-1,0,0,0,0,3,0,-9,0,-1,0,-3,0,0,0,-1,0,0,0,0,-1,0,0,1,0,3,0,-1,0,9,0,3,0,0,0,1,0,0,0,0,1000000,0,0,0,1,5,0,0,0,5,0,0,0,1812,1778,-1
50,3,-3,0,-5,0,0,-1000000,0,-1,0,-9,0,0,0,-3,0,0,-3,-1,0,0,0,9,-1,0,0,0,-3,1,0,-1,0,0,1,0,0,0,1,0,0,0,0,1,-1,0,0,1,1,1,0,0,0,0,0,0,1000000,5,0,3,5,0,0,0,0,645,481,-1
51,-5,0,-9,-5,0,-1000000,0,0,0,-3,0,-1,0,-1,-1,9,0,0,0,0,-1,0,0,0,0,0,-3,0,-3,0,-3,0,-1,-1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,3,0,1,1,1,5,0,3,5,0,0,1000000,0,310,1010,1
52,0,0,0,0,0,-1000000,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,-3,0,0,0,0,0,-1,0,1,0,-1,0,-3,1,1,0,0,0,0,-5,1,0,0,1,0,0,0,0,0,0,5,0,3,0,0,0,3,0,0,0,0,0,1000000,0,1953,2165,1
53,-5,0,0,-5,0,-3,-1000000,0,0,-3,-9,-3,0,-1,0,0,0,0,0,0,-3,0,-1,-1,0,-1,-1,-1,1,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,1,3,3,1,0,0,9,0,0,1,1,0,3,3,5,5,0,0,1000000,0,2433,564,-1
54,-5,0,0,0,0,0,0,-5,-1,-3,0,-9,0,0,0,0,0,-1,0,0,-1,0,-1000000,-1,0,0,0,-1,1,-1,0,0,1,0,-1,1,0,1,-1,5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,3,9,1000000,3,0,0,1464,804,-1
55,0,0,0,0,9,-3,-1000000,0,0,0,-5,0,0,-1,-1,0,0,0,0,0,-3,0,-3,0,3,0,0,0,0,0,1,-1,0,1,3,-1,1,0,0,1,0,0,0,0,0,1,-9,0,0,0,0,3,0,3,0,0,0,0,0,5,0,1000000,0,0,1787,2007,1
56,0,0,-5,-1000000,0,0,0,0,0,0,0,0,-5,-1,0,0,0,0,0,0,0,0,-1,-1,5,-3,0,-3,0,0,0,1,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1000000,0,3,0,5,834,1096,1
57,-3,0,-5,0,0,-5,-1000000,0,0,0,0,0,0,0,-1,0,1,0,0,-1,-1,0,-9,0,0,0,0,0,0,0,0,0,0,-3,0,3,0,-1,0,-1,3,0,0,0,0,5,0,1,0,0,0,9,0,0,0,1000000,5,0,0,0,0,3,0,0,2179,2069,-1
58,-5,0,0,0,0,-5,-1000000,0,0,-3,-1,0,-3,-1,-1,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,3,0,0,0,0,-1,3,1,-9,0,1,0,0,0,0,0,1,0,0,0,1,1,0,3,9,0,0,1,5,0,0,1000000,0,0,5,0,2133,2445,1
59,0,0,0,0,0,-5,-1000000,0,-1,0,0,0,-1,-1,0,-1,0,-9,-1,0,0,0,-1,0,0,-1,0,0,-3,1,3,-3,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,1,3,9,1,0,1,0,1000000,0,0,0,3,5,0,2331,265,-1
60,0,0,-5,0,0,0,-5,0,-1000000,0,0,-3,0,-1,0,0,1,-1,-9,0,-1,0,0,0,0,0,-1,3,1,-3,-1,0,0,0,1,-1,0,0,0,-1,0,9,0,0,0,0,0,1,1,0,0,0,0,1,1,3,0,5,5,0,0,0,0,1000000,1760,1767,1
61,0,0,-5,0,0,0,-1000000,0,0,0,0,0,-5,-9,0,0,0,-1,-3,0,-1,0,0,-1,-1,0,-1,0,9,0,1,3,1,0,0,-1,0,0,0,3,0,3,0,1,0,-1,0,1,0,1,1,0,0,0,0,1000000,5,0,0,0,0,0,5,0,538,2210,1
62,0,0,0,0,0,0,-5,-5,0,0,0,-1,-1000000,0,0,0,-1,0,-1,0,0,-1,0,0,0,-1,0,0,-1,-1,0,-1,0,1,0,-3,0,3,0,0,1,0,0,0,0,1,1,0,0,0,5,3,0,0,0,1,0,0,0,1000000,0,9,0,0,815,1993,1
63,0,-3,0,0,-5,0,-1000000,0,0,-1,0,-3,-9,-1,-1,-1,0,1,-1,0,-3,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,-5,5,9,0,3,1,1,1,0,0,0,5,0,0,1000000,0,1520,2154,1
64,0,-5,0,0,-5,0,-1000000,0,0,0,-1,-9,0,-1,-3,0,1,0,0,-1,0,-3,-1,0,0,0,-1,0,0,0,0,-1,3,0,1,0,-3,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,3,0,0,0,5,9,1000000,0,0,5,1539,381,-1
65,-5,0,0,0,-1000000,0,0,-5,-1,-1,-9,0,-3,-1,-1,-1,0,0,-3,0,-3,-3,0,0,0,0,0,0,-1,0,0,0,0,0,-1,1,-1,0,0,0,0,0,1,0,0,3,0,1,1,1,0,3,0,1,1,0,5,3,3,9,5,0,1000000,0,800,989,1
66,0,0,-5,0,-9,-5,-1000000,0,-1,-3,0,0,-3,0,-1,0,0,-1,0,-3,3,-3,0,-1,0,0,0,-1,3,-1,0,0,1,1,-1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,0,0,1,1,3,5,9,0,0,0,5,1000000,0,1510,2488,1
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1000000,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,-1000000,0,0,0,0,0,0,-1,0,0,0,0,0,0,-5,0,0,0,0,0,2310,2479,1
68,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000000,-1,0,-3,3,0,0,5,-1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,1197,1884,1
69,0,-5,0,0,0,-5,-1000000,0,0,0,0,-3,0,-1,0,0,-1,0,0,1,-1,-3,0,-1,0,0,0,-1,0,0,0,0,0,0,-9,0,0,0,0,0,3,0,1,3,0,9,0,0,1,1,0,0,0,1,1,1,5,0,0,0,0,5,1000000,0,2353,1114,-1
70,0,0,0,-5,0,3,-1000000,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-9,0,0,-1,0,-1,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-3,1,0,1,1,1,0,9,1,1000000,1,5,0,3,3,0,0,0,5,1825,2120,1
71,-5,0,0,0,0,-5,0,0,-1,-1,-9,0,-1000000,0,0,0,0,0,-3,-3,0,0,0,0,0,0,-1,1,-1,0,9,0,0,0,0,0,0,0,-3,1,1,0,0,1,0,3,1,0,0,1,0,3,0,-3,3,0,0,0,1000000,0,5,0,0,5,1387,432,-1
72,0,0,0,-3,0,0,0,-1000000,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-5,0,0,0,3,-1,0,0,0,0,1,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1000000,0,0,0,0,0,-3,0,0,0,1651,742,-1
73,-5,-3,-3,-9,-1000000,-3,0,-5,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,-1,0,0,0,0,0,-3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,1,0,0,1,1,1,5,3,0,9,1000000,3,0,5,929,1953,1
74,-5,0,-3,-9,-5,0,-1000000,0,-1,-1,0,0,0,-1,-1,-1,0,0,-1,-3,0,0,-3,0,1,0,0,-1,0,0,0,0,0,0,0,1,-3,0,0,0,0,0,3,3,1,3,0,1,0,1,1,3,0,1,1,0,5,0,0,9,5,0,1000000,0,2495,2000,-1
75,0,0,-1000000,0,0,0,-5,0,0,-1,-9,-3,-3,-1,0,0,-1,0,-1,0,0,-3,-3,0,1,0,1,-1,0,0,0,-5,0,0,0,1,-1,1,-1,0,0,9,0,0,1,0,0,1,0,1,0,0,0,0,3,0,5,3,3,0,1000000,3,0,5,2025,2058,1
76,0,0,-3,0,0,-5,-1000000,0,0,0,-9,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,-1,1,0,0,0,1,0,0,0,0,0,9,3,1,0,0,0,0,0,1,1,3,0,0,0,0,5,0,0,1000000,0,307,936,1
77,0,0,0,-1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-1,0,0,0,-1,-9,0,0,1,0,3,-5,0,0,-1,0,0,1,0,0,0,-3,1,0,5,0,-1,0,0,1,0,0,1000000,0,1,0,0,0,0,5,0,0,0,2308,1689,-1
78,0,0,0,0,-5,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,5,0,0,0,0,0,0,0,0,3,0,-1000000,0,0,0,1,0,0,-3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1000000,0,0,0,0,0,626,290,-1
79,-5,0,0,-5,0,0,-1000000,0,0,-1,0,0,0,-1,0,-1,0,0,-1,0,0,-3,-1,0,-1,0,0,0,-3,-3,3,0,1,0,0,0,-1,0,0,0,0,3,3,0,0,0,3,1,0,1,1,0,0,1,1,0,5,0,0,0,0,0,1000000,0,1289,1453,1
80,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1000000,0,-9,0,0,-3,-1,-3,0,0,0,0,0,-3,0,0,3,0,-5,0,0,1,0,0,0,1,0,0,0,0,0,3,0,5,0,0,0,3,0,1,1,0,0,9,0,0,1000000,0,0,0,2291,1228,-1
81,0,-5,0,0,0,-3,-1000000,0,-1,3,0,-9,0,-1,-1,-1,0,0,0,0,-3,-3,0,0,0,0,-1,0,-1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,3,0,1,0,0,5,0,3,0,0,5,1000000,0,1237,1170,-1
82,0,-5,-3,-5,0,-1000000,0,0,0,0,0,0,0,0,0,-1,1,0,0,-3,1,1,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,3,0,0,1,1,0,0,-3,0,9,0,0,0,0,0,1000000,0,1,0,0,5,0,0,0,0,3,0,5,1275,1409,1
83,-5,0,0,0,0,0,-1000000,0,0,0,0,-3,0,-1,0,-1,0,0,0,0,-1,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1000000,0,0,-5,0,0,0,0,0,0,0,831,772,-1
84,0,0,0,0,-5,0,-1000000,0,0,0,0,0,-5,-1,0,-1,-1,0,-1,-9,-3,5,-1,0,1,-1,0,-1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,1000000,0,9,0,0,0,0,0,0,5,0,0,0,1508,1789,1
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000000,0,0,0,0,0,0,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2465,1161,-1
86,0,0,-3,0,0,0,0,-5,0,-1,0,0,0,-1,-1000000,-1,-1,0,0,-1,0,0,-1,0,1,0,0,1,-1,-3,1,0,0,0,3,0,0,0,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,9,0,5,0,1572,1859,1
87,0,0,-1000000,0,0,-5,0,0,5,0,0,0,-1,0,-3,0,0,0,-1,0,1,0,-1,0,0,0,1,0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1000000,0,3,0,1,0,-5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,670,426,-1
88,-5,0,-3,-9,-1000000,-3,0,-5,-1,0,0,0,-3,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,-1,1,-3,1,-1,1,0,-1,1,0,3,0,0,0,0,1,0,0,3,0,0,0,1,9,3,3,1,1,0,5,0,0,0,1000000,0,0,5,973,1055,1
89,0,0,-9,-3,-5,0,-1000000,0,-5,0,0,0,0,0,-1,0,0,0,-1,0,0,-1,3,0,0,-1,1,0,1,0,-1,1,0,0,-3,1,-1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,3,5,1000000,0,1316,2190,1
90,-5,0,-3,-9,0,-5,-1000000,0,0,-1,0,0,-3,0,-3,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,-1,-1,1,-1,1,1,1,-1,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,9,3,3,0,0,0,0,5,0,1000000,0,0,5,1652,1466,-1
91,0,-5,0,-9,0,0,-1000000,0,-1,0,-5,0,0,-1,0,0,0,-1,0,-1,0,0,-1,-3,0,-3,-1,1,-1,0,0,-1,0,0,0,0,1,0,0,1,0,1,3,0,0,0,1,3,1,0,0,1,0,1,1000000,0,0,5,0,9,0,5,0,0,1075,1872,1
92,0,0,-3,0,0,-5,-1000000,0,-5,-1,-1,0,0,-1,-1,-1,3,-3,0,0,-1,0,0,0,0,0,0,0,3,0,0,3,1,1,0,-1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,9,1,0,1,5,0,-9,0,0,5,1000000,0,1179,1244,1
93,0,0,0,0,0,0,0,0,0,0,-5,-9,0,0,-1000000,0,1,0,0,0,0,0,0,0,-3,1,5,-3,0,0,0,-5,0,0,0,1,-1,-1,-1,0,0,0,0,0,3,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1000000,0,1818,641,-1
94,0,0,-5,-9,0,-3,-1000000,0,0,0,0,0,0,-1,-1,0,-1,-1,0,0,0,0,-3,0,0,0,0,0,0,3,0,-1,0,0,0,-1,9,0,0,0,1,1,0,0,0,0,0,1,0,3,0,0,0,1,1,0,0,0,5,0,0,0,1000000,0,1081,706,-1
95,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-1000000,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,3,0,1,0,1,0,0,0,0,-3,0,1,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362,1718,1
96,-5,0,0,0,0,-5,-1000000,0,0,-3,-1,0,0,-1,0,-3,0,-1,-3,-1,0,-9,-1,1,-1,0,0,0,-1,0,0,0,0,0,1,-3,1,0,0,0,0,1,0,1,0,3,9,1,1,3,0,0,0,0,3,0,5,0,3,1000000,0,5,0,0,1639,2266,1
97,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,-1000000,0,0,-1,0,1,-9,0,-1,0,0,3,0,0,0,0,0,0,1,5,-3,0,-3,1000000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,1472,1181,-1
98,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,-1000000,0,0,0,1000000,0,1,0,1,0,0,0,0,-3,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,547,1058,1
99,-5,0,-3,0,-9,-5,-1000000,0,3,-1,0,0,0,0,-3,0,0,0,0,-1,0,0,-1,0,9,0,0,1,-1,0,0,-1,0,0,1,0,1,-1,0,1,0,0,0,0,0,0,1,0,1,5,0,0,0,1,3,0,0,5,0,0,0,0,1000000,0,1413,2283,1
100,0,0,0,-5,0,0,-1000000,0,0,0,0,0,0,-1,0,0,0,-1,3,-3,0,0,-1,0,-1,1,0,0,0,0,3,0,1,0,-9,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,-1,0,0,1,0,1,0,0,5,0,0,0,1000000,0,663,1038,1
101,-5,0,0,-9,-5,0,0,0,0,-1,0,0,0,-1,-1000000,0,0,0,-1,0,0,0,-3,0,-1,0,3,-1,1,0,0,0,1,0,-3,9,0,3,-1,-1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,5,0,0,0,0,5,1000000,0,1336,1534,1
102,-5,0,0,0,-1000000,0,0,-5,-1,-3,-9,0,-3,-1,-1,-1,0,-1,-1,0,-1,-3,0,0,0,1,1,-1,0,0,0,0,9,0,0,1,0,0,-3,0,0,0,3,0,3,0,0,0,1,0,0,0,1,1,1,1,0,0,5,0,1000000,3,0,5,1033,383,-1
103,0,-5,0,-1000000,0,-3,-3,-5,0,-9,0,-1,0,0,-1,0,-1,-1,-3,1,-1,-1,5,-1,-3,0,-1,0,1,0,0,1,1,0,1,0,0,1,0,3,0,0,3,3,0,0,0,9,0,1,0,3,0,5,0,0,0,1000000,0,0,0,0,0,0,2126,1637,-1
104,-5,0,0,0,-1000000,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,-3,-1,0,9,-1,-1,0,-1,0,0,0,0,0,0,0,1,-9,3,-3,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,5,5,0,0,0,1000000,0,0,0,1733,1596,-1
105,0,0,0,-3,0,-9,0,0,0,0,0,0,0,0,0,0,0,-1,0,3,-3,0,-1000000,-1,-1,1,0,0,1,0,-1,0,0,0,-1,0,0,-3,1,0,1,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,1000000,0,5,0,0,0,0,1844,873,-1
106,0,0,-5,0,0,0,-1000000,0,-1,-3,0,-9,-3,0,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,1,-5,0,0,0,0,1,-1,3,0,0,0,0,1,0,1,0,3,0,1,1,0,-3,3,9,0,1,1000000,5,0,0,0,0,5,0,0,1738,1196,-1
107,-5,0,0,0,-1000000,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,-3,0,0,-9,0,0,0,-1,0,-1,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,3,9,1,-1,0,1,1,0,0,0,0,0,5,0,0,0,0,5,0,1000000,1575,2492,1
108,0,-5,0,0,0,0,0,0,0,-9,0,0,1,0,-3,-1000000,-1,0,3,0,0,0,0,0,1,0,-1,0,0,0,0,-3,0,-1,1,0,0,0,0,3,0,1,0,0,5,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,5,0,0,1000000,1493,636,-1
109,-5,0,-3,0,-9,0,-1000000,0,0,-1,0,0,-3,-5,0,0,-3,3,-1,0,3,0,0,-1,0,0,1,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,9,0,0,0,0,1,3,1,5,0,0,0,0,0,-3,5,0,0,0,1000000,0,0,0,2083,1706,-1
110,0,-5,0,-9,0,0,0,-1000000,0,0,0,-5,0,0,-1,0,-1,0,0,0,0,-3,0,-1,5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,9,0,0,0,0,0,0,3,1000000,3,0,0,0,1002,878,-1
111,0,-5,0,0,0,-5,0,0,5,-3,-1000000,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,1,0,0,-1,3,0,0,1,0,0,0,1,-1,1,1,1000000,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1870,2061,1
112,0,0,-5,0,-1000000,0,0,-5,0,-1,0,-3,-1,-1,-3,-1,-1,-3,0,0,-9,0,-1,0,0,0,-1,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,3,1,3,0,1,0,0,0,0,0,-3,1,0,1,0,0,5,9,0,5,1000000,0,1147,1322,1
113,-5,0,0,0,0,0,0,0,-1,0,0,0,-1,-1000000,0,0,0,-1,0,0,0,0,0,0,0,1,-1,0,1000000,1,0,0,0,-5,0,0,0,0,0,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2109,1782,-1
114,-5,0,0,0,0,0,0,-5,0,0,0,-1000000,0,-1,-1,0,-1,0,0,-9,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,-1,0,0,0,0,0,3,1,0,0,0,0,0,0,1000000,0,5,3,0,0,0,0,0,1228,1062,-1
115,0,0,0,-9,0,-5,-1000000,0,-1,-3,0,0,0,-1,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,-3,9,0,0,0,0,0,0,1,0,0,0,0,-3,0,0,0,0,0,3,0,0,-3,0,0,3,1,1,1,0,0,5,0,0,0,1000000,0,1185,790,-1
116,-5,0,0,-9,-1000000,0,-5,0,0,-1,0,0,0,-1,0,0,-3,0,-1,-3,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,3,-1,-3,0,0,3,0,1,0,0,0,0,1,1,1,3,3,0,1,0,5,0,0,9,0,1000000,0,5,234,2012,1
117,0,-5,-9,0,-1000000,-3,0,0,0,0,0,-1,0,-1,0,0,-1,-3,-3,1,-1,0,-1,0,0,0,-1,0,1,-3,3,0,0,0,1,0,3,1,0,-5,1,5,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,9,0,1000000,0,1484,2115,1
118,0,-5,0,-5,0,0,-1000000,0,0,0,0,0,0,0,0,0,0,-1,-3,0,0,0,-1,-1,-1,0,-1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0,1,1,0,0,0,0,1000000,1,0,0,0,0,0,0,0,0,0,493,237,-1
119,-5,0,0,-9,-1000000,0,0,0,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-3,0,1,0,0,0,9,3,1,-3,0,0,0,0,1,1,0,0,0,1,1,1,0,0,3,0,0,5,1000000,0,564,1778,1
120,0,0,0,0,-5,0,-1000000,0,-1,0,-9,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,-3,0,0,-1,0,0,0,0,-3,0,0,1,-3,0,0,0,0,1,0,3,1,0,0,1,0,0,1,0,5,0,1,3,1,0,5,0,0,9,0,1000000,0,652,958,1
121,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1000000,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,-1,-1,0,5,-1,-1,0,0,-5,0,0,0,0,0,0,0,1,1000000,0,0,0,0,-3,0,0,0,0,0,0,0,0,586,259,-1
122,-5,0,-3,0,-1000000,-3,0,-5,0,0,-1,-9,0,-1,-1,0,-1,0,-3,-1,-1,0,0,0,0,-1,0,-3,1,0,0,-1,3,0,0,1,0,0,1,0,0,0,3,9,3,3,0,1,1,1,1,0,0,1,0,0,5,0,0,0,1000000,0,5,0,2236,615,-1
123,-5,0,0,0,0,-5,0,0,0,-3,0,0,-9,-1000000,-3,-1,-1,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,-3,0,0,0,1,0,0,9,3,0,0,0,1,1,1,0,1,0,1,5,0,3,0,5,0,1000000,0,1072,733,-1
124,0,0,0,0,0,-1000000,0,0,-5,0,0,-3,0,-9,0,0,0,0,0,0,0,0,0,-1,1,0,-3,1,-1,0,-1,1,-1,0,0,0,3,-5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,5,0,1000000,0,1345,482,-1
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000000,0,0,0,0,0,0,0,-1,0,-5,3,0,0,0,-1,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,367,2099,1
126,0,0,0,-5,-9,0,-1000000,0,9,1,0,0,0,-1,-3,0,3,0,0,-3,0,-3,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,0,0,0,3,0,1,0,0,-3,0,0,0,3,0,1,-1,1,0,5,0,0,0,0,1000000,0,2005,407,-1
127,0,0,0,0,0,0,0,0,0,-1,0,0,-3,-1000000,0,0,-1,0,0,0,-1,0,0,-3,1,0,0,-1,1,0,-1,0,0,1,0,-1,0,-1,1,-1,3,-9,0,0,0,1,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,1000000,1769,464,-1
128,0,0,-5,0,-5,-3,-1000000,0,0,-3,0,-9,0,-1,0,-1,-1,0,0,0,-1,0,-1,0,1,0,0,-1,3,-3,1,0,0,0,-1,1,0,0,5,0,0,0,1,0,1,0,0,1,0,1,9,3,0,1,0,0,5,0,0,0,1000000,0,0,0,526,1641,1
129,0,0,0,0,0,0,-5,0,0,0,0,0,-1,0,-1000000,0,0,-1,0,-5,-9,-1,0,-1,-1,0,-1,0,0,-1,0,9,0,0,3,0,-3,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,5,0,5,0,1000000,0,409,1585,1
130,-5,0,0,0,0,0,0,0,-3,-3,0,-9,-5,-1000000,-1,-1,0,0,-3,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,9,0,0,1,0,0,0,0,1,0,0,3,3,3,0,0,0,0,0,0,0,1,1,1,0,5,0,0,1000000,0,0,5,1633,1174,-1
131,0,0,0,0,-1000000,-3,0,0,0,5,0,0,-3,0,0,1,0,0,0,3,0,-1,0,-1,0,0,0,3,-3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1,1,0,0,1,0,0,0,1000000,0,0,0,0,893,914,1
132,0,0,-3,0,-1000000,0,0,0,0,-1,0,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,3,-3,0,0,1,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,-1,3,5,0,0,5,0,-5,1000000,0,9,0,0,0,0,1654,1681,1
